Assay	BiosampleID	FileFormat	OutputType	FileName	LibraryID
CAGE	10021-101D3	bam	alignments	placenta%2c%20adult%2c%20pool1.CNhs10627.10021-101D3	CNhs10627
CAGE	10022-101D4	bam	alignments	prostate%2c%20adult%2c%20pool1.CNhs10628.10022-101D4	CNhs10628
CAGE	10023-101D5	bam	alignments	skeletal%20muscle%2c%20adult%2c%20pool1.CNhs10629.10023-101D5	CNhs10629
CAGE	10024-101D6	bam	alignments	small%20intestine%2c%20adult%2c%20pool1.CNhs10630.10024-101D6	CNhs10630
CAGE	10025-101D7	bam	alignments	spleen%2c%20adult%2c%20pool1.CNhs10631.10025-101D7	CNhs10631
CAGE	10026-101D8	bam	alignments	testis%2c%20adult%2c%20pool1.CNhs10632.10026-101D8	CNhs10632
CAGE	10027-101D9	bam	alignments	thymus%2c%20adult%2c%20pool1.CNhs10633.10027-101D9	CNhs10633
CAGE	10028-101E1	bam	alignments	thyroid%2c%20adult%2c%20pool1.CNhs10634.10028-101E1	CNhs10634
CAGE	10029-101E2	bam	alignments	trachea%2c%20adult%2c%20pool1.CNhs10635.10029-101E2	CNhs10635
CAGE	10030-101E3	bam	alignments	retina%2c%20adult%2c%20pool1.CNhs10636.10030-101E3	CNhs10636
CAGE	10031-101E4	bam	alignments	temporal%20lobe%2c%20adult%2c%20pool1.CNhs10637.10031-101E4	CNhs10637
CAGE	10032-101E5	bam	alignments	postcentral%20gyrus%2c%20adult%2c%20pool1.CNhs10638.10032-101E5	CNhs10638
CAGE	10033-101E6	bam	alignments	pons%2c%20adult%2c%20pool1.CNhs10640.10033-101E6	CNhs10640
CAGE	10034-101E7	bam	alignments	parietal%20lobe%2c%20adult%2c%20pool1.CNhs10641.10034-101E7	CNhs10641
CAGE	10035-101E8	bam	alignments	paracentral%20gyrus%2c%20adult%2c%20pool1.CNhs10642.10035-101E8	CNhs10642
CAGE	10036-101E9	bam	alignments	occipital%20pole%2c%20adult%2c%20pool1.CNhs10643.10036-101E9	CNhs10643
CAGE	10037-101F1	bam	alignments	nucleus%20accumbens%2c%20adult%2c%20pool1.CNhs10644.10037-101F1	CNhs10644
CAGE	10038-101F2	bam	alignments	medulla%20oblongata%2c%20adult%2c%20pool1.CNhs10645.10038-101F2	CNhs10645
CAGE	10039-101F3	bam	alignments	insula%2c%20adult%2c%20pool1.CNhs10646.10039-101F3	CNhs10646
CAGE	10040-101F4	bam	alignments	frontal%20lobe%2c%20adult%2c%20pool1.CNhs10647.10040-101F4	CNhs10647
CAGE	10041-101F5	bam	alignments	dura%20mater%2c%20adult%2c%20donor1.CNhs10648.10041-101F5	CNhs10648
CAGE	10042-101F6	bam	alignments	corpus%20callosum%2c%20adult%2c%20pool1.CNhs10649.10042-101F6	CNhs10649
CAGE	10043-101F7	bam	alignments	thymus%2c%20fetal%2c%20pool1.CNhs10650.10043-101F7	CNhs10650
CAGE	10044-101F8	bam	alignments	spleen%2c%20fetal%2c%20pool1.CNhs10651.10044-101F8	CNhs10651
CAGE	10045-101F9	bam	alignments	kidney%2c%20fetal%2c%20pool1.CNhs10652.10045-101F9	CNhs10652
CAGE	10046-101G1	bam	alignments	heart%2c%20fetal%2c%20pool1.CNhs10653.10046-101G1	CNhs10653
CAGE	10047-101G2	bam	alignments	tonsil%2c%20adult%2c%20pool1.CNhs10654.10047-101G2	CNhs10654
CAGE	10048-101G3	bam	alignments	smooth%20muscle%2c%20adult%2c%20pool1.CNhs11755.10048-101G3	CNhs11755
CAGE	10049-101G4	bam	alignments	pancreas%2c%20adult%2c%20donor1.CNhs11756.10049-101G4	CNhs11756
CAGE	10050-101G5	bam	alignments	heart%2c%20adult%2c%20diseased%20post-infarction%2c%20donor1.CNhs11757.10050-101G5	CNhs11757
CAGE	10051-101G6	bam	alignments	heart%2c%20adult%2c%20diseased%2c%20donor1.CNhs11758.10051-101G6	CNhs11758
CAGE	10052-101G7	bam	alignments	aorta%2c%20adult%2c%20pool1.CNhs11760.10052-101G7	CNhs11760
CAGE	10053-101G8	bam	alignments	blood%2c%20adult%2c%20pool1.CNhs11761.10053-101G8	CNhs11761
CAGE	10054-101G9	bam	alignments	eye%2c%20fetal%2c%20donor1.CNhs11762.10054-101G9	CNhs11762
CAGE	10055-101H1	bam	alignments	uterus%2c%20fetal%2c%20donor1.CNhs11763.10055-101H1	CNhs11763
CAGE	10056-101H2	bam	alignments	spinal%20cord%2c%20fetal%2c%20donor1.CNhs11764.10056-101H2	CNhs11764
CAGE	10057-101H3	bam	alignments	umbilical%20cord%2c%20fetal%2c%20donor1.CNhs11765.10057-101H3	CNhs11765
CAGE	10058-101H4	bam	alignments	trachea%2c%20fetal%2c%20donor1.CNhs11766.10058-101H4	CNhs11766
CAGE	10059-101H5	bam	alignments	tongue%2c%20fetal%2c%20donor1.CNhs11768.10059-101H5	CNhs11768
CAGE	10060-101H6	bam	alignments	thyroid%2c%20fetal%2c%20donor1.CNhs11769.10060-101H6	CNhs11769
CAGE	10061-101H7	bam	alignments	throat%2c%20fetal%2c%20donor1.CNhs11770.10061-101H7	CNhs11770
CAGE	10062-101H8	bam	alignments	stomach%2c%20fetal%2c%20donor1.CNhs11771.10062-101H8	CNhs11771
CAGE	10063-101H9	bam	alignments	temporal%20lobe%2c%20fetal%2c%20donor1%2c%20tech_rep1.CNhs11772.10063-101H9	CNhs11772
CAGE	10064-101I1	bam	alignments	small%20intestine%2c%20fetal%2c%20donor1.CNhs11773.10064-101I1	CNhs11773
CAGE	10065-101I2	bam	alignments	skin%2c%20fetal%2c%20donor1.CNhs11774.10065-101I2	CNhs11774
CAGE	10066-101I3	bam	alignments	skeletal%20muscle%2c%20fetal%2c%20donor1.CNhs11776.10066-101I3	CNhs11776
CAGE	10067-101I4	bam	alignments	rectum%2c%20fetal%2c%20donor1.CNhs11777.10067-101I4	CNhs11777
CAGE	10068-101I5	bam	alignments	lung%2c%20fetal%2c%20donor1.CNhs11680.10068-101I5	CNhs11680
CAGE	10069-101I6	bam	alignments	diaphragm%2c%20fetal%2c%20donor1.CNhs11779.10069-101I6	CNhs11779
CAGE	10070-101I7	bam	alignments	colon%2c%20fetal%2c%20donor1.CNhs11780.10070-101I7	CNhs11780
CAGE	10071-101I8	bam	alignments	duodenum%2c%20fetal%2c%20donor1%2c%20tech_rep1.CNhs11781.10071-101I8	CNhs11781
CAGE	10072-101I9	bam	alignments	parietal%20lobe%2c%20fetal%2c%20donor1.CNhs11782.10072-101I9	CNhs11782
CAGE	10073-102A1	bam	alignments	occipital%20lobe%2c%20fetal%2c%20donor1.CNhs11784.10073-102A1	CNhs11784
CAGE	10074-102A2	bam	alignments	skin%2c%20adult%2c%20donor1.CNhs11785.10074-102A2	CNhs11785
CAGE	10075-102A3	bam	alignments	lung%2c%20right%20lower%20lobe%2c%20adult%2c%20donor1.CNhs11786.10075-102A3	CNhs11786
CAGE	10076-102A4	bam	alignments	occipital%20lobe%2c%20adult%2c%20donor1.CNhs11787.10076-102A4	CNhs11787
CAGE	10077-102A5	bam	alignments	lymph%20node%2c%20adult%2c%20donor1.CNhs11788.10077-102A5	CNhs11788
CAGE	10078-102A6	bam	alignments	left%20ventricle%2c%20adult%2c%20donor1.CNhs11789.10078-102A6	CNhs11789
CAGE	10079-102A7	bam	alignments	left%20atrium%2c%20adult%2c%20donor1.CNhs11790.10079-102A7	CNhs11790
CAGE	10080-102A8	bam	alignments	breast%2c%20adult%2c%20donor1.CNhs11792.10080-102A8	CNhs11792
CAGE	10081-102A9	bam	alignments	adrenal%20gland%2c%20adult%2c%20pool1.CNhs11793.10081-102A9	CNhs11793
CAGE	10082-102B1	bam	alignments	colon%2c%20adult%2c%20donor1.CNhs11794.10082-102B1	CNhs11794
CAGE	10083-102B2	bam	alignments	cerebellum%2c%20adult%2c%20pool1.CNhs11795.10083-102B2	CNhs11795
CAGE	10084-102B3	bam	alignments	brain%2c%20adult%2c%20donor1.CNhs11796.10084-102B3	CNhs11796
CAGE	10085-102B4	bam	alignments	brain%2c%20fetal%2c%20pool1.CNhs11797.10085-102B4	CNhs11797
CAGE	10086-102B5	bam	alignments	liver%2c%20fetal%2c%20pool1.CNhs11798.10086-102B5	CNhs11798
CAGE	10093-102C3	bam	alignments	salivary%20gland%2c%20adult%2c%20pool1.CNhs11677.10093-102C3	CNhs11677
CAGE	10096-102C6	bam	alignments	testis%2c%20adult%2c%20pool2.CNhs12998.10096-102C6	CNhs12998
CAGE	10100-102D1	bam	alignments	uterus%2c%20adult%2c%20pool1.CNhs11676.10100-102D1	CNhs11676
CAGE	10150-102I6	bam	alignments	medial%20frontal%20gyrus%2c%20adult%2c%20donor10252.CNhs12310.10150-102I6	CNhs12310
CAGE	10151-102I7	bam	alignments	amygdala%2c%20adult%2c%20donor10252.CNhs12311.10151-102I7	CNhs12311
CAGE	10152-102I8	bam	alignments	putamen%2c%20adult%2c%20donor10252.CNhs13912.10152-102I8	CNhs13912
CAGE	10153-102I9	bam	alignments	hippocampus%2c%20adult%2c%20donor10252.CNhs12312.10153-102I9	CNhs12312
CAGE	10154-103A1	bam	alignments	thalamus%2c%20adult%2c%20donor10252.CNhs12314.10154-103A1	CNhs12314
CAGE	10155-103A2	bam	alignments	medulla%20oblongata%2c%20adult%2c%20donor10252.CNhs12315.10155-103A2	CNhs12315
CAGE	10156-103A3	bam	alignments	medial%20temporal%20gyrus%2c%20adult%2c%20donor10252.CNhs12316.10156-103A3	CNhs12316
CAGE	10157-103A4	bam	alignments	parietal%20lobe%2c%20adult%2c%20donor10252.CNhs12317.10157-103A4	CNhs12317
CAGE	10158-103A5	bam	alignments	substantia%20nigra%2c%20adult%2c%20donor10252.CNhs12318.10158-103A5	CNhs12318
CAGE	10159-103A6	bam	alignments	spinal%20cord%2c%20adult%2c%20donor10252.CNhs12227.10159-103A6	CNhs12227
CAGE	10160-103A7	bam	alignments	pineal%20gland%2c%20adult%2c%20donor10252.CNhs12228.10160-103A7	CNhs12228
CAGE	10161-103A8	bam	alignments	globus%20pallidus%2c%20adult%2c%20donor10252.CNhs12319.10161-103A8	CNhs12319
CAGE	10162-103A9	bam	alignments	pituitary%20gland%2c%20adult%2c%20donor10252.CNhs12229.10162-103A9	CNhs12229
CAGE	10163-103B1	bam	alignments	occipital%20cortex%2c%20adult%2c%20donor10252.CNhs12320.10163-103B1	CNhs12320
CAGE	10164-103B2	bam	alignments	caudate%20nucleus%2c%20adult%2c%20donor10252.CNhs12321.10164-103B2	CNhs12321
CAGE	10165-103B3	bam	alignments	locus%20coeruleus%2c%20adult%2c%20donor10252.CNhs12322.10165-103B3	CNhs12322
CAGE	10166-103B4	bam	alignments	cerebellum%2c%20adult%2c%20donor10252.CNhs12323.10166-103B4	CNhs12323
CAGE	10167-103B5	bam	alignments	amygdala%20-%20adult%2c%20donor10196.CNhs13793.10167-103B5	CNhs13793
CAGE	10168-103B6	bam	alignments	thalamus%20-%20adult%2c%20donor10196.CNhs13794.10168-103B6	CNhs13794
CAGE	10169-103B7	bam	alignments	hippocampus%20-%20adult%2c%20donor10196.CNhs13795.10169-103B7	CNhs13795
CAGE	10170-103B8	bam	alignments	medial%20frontal%20gyrus%20-%20adult%2c%20donor10196.CNhs13796.10170-103B8	CNhs13796
CAGE	10171-103B9	bam	alignments	parietal%20lobe%20-%20adult%2c%20donor10196.CNhs13797.10171-103B9	CNhs13797
CAGE	10172-103C1	bam	alignments	occipital%20cortex%20-%20adult%2c%20donor10196.CNhs13798.10172-103C1	CNhs13798
CAGE	10173-103C2	bam	alignments	cerebellum%20-%20adult%2c%20donor10196.CNhs13799.10173-103C2	CNhs13799
CAGE	10174-103C3	bam	alignments	medulla%20oblongata%20-%20adult%2c%20donor10196.CNhs13800.10174-103C3	CNhs13800
CAGE	10175-103C4	bam	alignments	globus%20pallidus%20-%20adult%2c%20donor10196.CNhs13801.10175-103C4	CNhs13801
CAGE	10176-103C5	bam	alignments	putamen%2c%20adult%2c%20donor10196.CNhs12324.10176-103C5	CNhs12324
CAGE	10177-103C6	bam	alignments	caudate%20nucleus%20-%20adult%2c%20donor10196.CNhs13802.10177-103C6	CNhs13802
CAGE	10178-103C7	bam	alignments	substantia%20nigra%20-%20adult%2c%20donor10196.CNhs13803.10178-103C7	CNhs13803
CAGE	10179-103C8	bam	alignments	pineal%20gland%20-%20adult%2c%20donor10196.CNhs13804.10179-103C8	CNhs13804
CAGE	10180-103C9	bam	alignments	pituitary%20gland%20-%20adult%2c%20donor10196.CNhs13805.10180-103C9	CNhs13805
CAGE	10181-103D1	bam	alignments	spinal%20cord%20-%20adult%2c%20donor10196.CNhs13807.10181-103D1	CNhs13807
CAGE	10182-103D2	bam	alignments	locus%20coeruleus%20-%20adult%2c%20donor10196.CNhs13808.10182-103D2	CNhs13808
CAGE	10183-103D3	bam	alignments	medial%20temporal%20gyrus%20-%20adult%2c%20donor10196.CNhs13809.10183-103D3	CNhs13809
CAGE	10184-103D4	bam	alignments	adipose%2c%20donor1.CNhs13972.10184-103D4	CNhs13972
CAGE	10185-103D5	bam	alignments	adipose%2c%20donor2.CNhs13973.10185-103D5	CNhs13973
CAGE	10186-103D6	bam	alignments	adipose%2c%20donor3.CNhs13974.10186-103D6	CNhs13974
CAGE	10187-103D7	bam	alignments	adipose%2c%20donor4.CNhs13975.10187-103D7	CNhs13975
CAGE	10188-103D8	bam	alignments	cerebral%20meninges%2c%20adult.CNhs12840.10188-103D8	CNhs12840
CAGE	10189-103D9	bam	alignments	appendix%2c%20adult.CNhs12842.10189-103D9	CNhs12842
CAGE	10190-103E1	bam	alignments	artery%2c%20adult.CNhs12843.10190-103E1	CNhs12843
CAGE	10191-103E2	bam	alignments	vein%2c%20adult.CNhs12844.10191-103E2	CNhs12844
CAGE	10192-103E3	bam	alignments	bone%20marrow%2c%20adult.CNhs12845.10192-103E3	CNhs12845
CAGE	10193-103E4	bam	alignments	diencephalon%2c%20adult.CNhs12610.10193-103E4	CNhs12610
CAGE	10195-103E6	bam	alignments	olfactory%20region%2c%20adult.CNhs12611.10195-103E6	CNhs12611
CAGE	10196-103E7	bam	alignments	ductus%20deferens%2c%20adult.CNhs12846.10196-103E7	CNhs12846
CAGE	10197-103E8	bam	alignments	epididymis%2c%20adult.CNhs12847.10197-103E8	CNhs12847
CAGE	10198-103E9	bam	alignments	gall%20bladder%2c%20adult.CNhs12848.10198-103E9	CNhs12848
CAGE	10199-103F1	bam	alignments	parotid%20gland%2c%20adult.CNhs12849.10199-103F1	CNhs12849
CAGE	10200-103F2	bam	alignments	penis%2c%20adult.CNhs12850.10200-103F2	CNhs12850
CAGE	10201-103F3	bam	alignments	seminal%20vesicle%2c%20adult.CNhs12851.10201-103F3	CNhs12851
CAGE	10202-103F4	bam	alignments	submaxillary%20gland%2c%20adult.CNhs12852.10202-103F4	CNhs12852
CAGE	10203-103F5	bam	alignments	tongue%2c%20adult.CNhs12853.10203-103F5	CNhs12853
CAGE	10204-103F6	bam	alignments	vagina%2c%20adult.CNhs12854.10204-103F6	CNhs12854
CAGE	10205-103F7	bam	alignments	heart%20-%20mitral%20valve%2c%20adult.CNhs12855.10205-103F7	CNhs12855
CAGE	10206-103F8	bam	alignments	heart%20-%20pulmonic%20valve%2c%20adult.CNhs12856.10206-103F8	CNhs12856
CAGE	10207-103F9	bam	alignments	heart%20-%20tricuspid%20valve%2c%20adult.CNhs12857.10207-103F9	CNhs12857
CAGE	10209-103G2	bam	alignments	throat%2c%20adult.CNhs12858.10209-103G2	CNhs12858
CAGE	10268-104D7	bam	alignments	eye%20-%20vitreous%20humor%2c%20donor1.CNhs13440.10268-104D7	CNhs13440
CAGE	10272-104E2	bam	alignments	eye%20-%20muscle%20inferior%20rectus%2c%20donor1.CNhs13444.10272-104E2	CNhs13444
CAGE	10277-104E7	bam	alignments	optic%20nerve%2c%20donor1.CNhs13449.10277-104E7	CNhs13449
CAGE	10282-104F3	bam	alignments	skeletal%20muscle%20-%20soleus%20muscle%2c%20donor1.CNhs13454.10282-104F3	CNhs13454
CAGE	10286-104F7	bam	alignments	Skin%20-%20palm%2c%20donor1.CNhs13458.10286-104F7	CNhs13458
CAGE	10288-104F9	bam	alignments	tongue%20epidermis%20%28fungiform%20papillae%29%2c%20donor1.CNhs13460.10288-104F9	CNhs13460
CAGE	10292-104G4	bam	alignments	achilles%20tendon%2c%20donor2.CNhs13435.10292-104G4	CNhs13435
CAGE	10294-104G6	bam	alignments	cerebrospinal%20fluid%2c%20donor2.CNhs13437.10294-104G6	CNhs13437
CAGE	10295-104G7	bam	alignments	cruciate%20ligament%2c%20donor2.CNhs13439.10295-104G7	CNhs13439
CAGE	10297-104G9	bam	alignments	eye%20-%20muscle%20superior%2c%20donor2.CNhs13441.10297-104G9	CNhs13441
CAGE	10298-104H1	bam	alignments	eye%20-%20muscle%20lateral%2c%20donor2.CNhs13442.10298-104H1	CNhs13442
CAGE	10299-104H2	bam	alignments	eye%20-%20muscle%20medial%2c%20donor2.CNhs13443.10299-104H2	CNhs13443
CAGE	10301-104H4	bam	alignments	Fingernail%20%28including%20nail%20plate%2c%20eponychium%20and%20hyponychium%29%2c%20donor2.CNhs13445.10301-104H4	CNhs13445
CAGE	10319-105A4	bam	alignments	Urethra%2c%20donor2.CNhs13464.10319-105A4	CNhs13464
CAGE	10352-105E1	bam	alignments	medial%20frontal%20gyrus%2c%20newborn%2c%20donor10223.CNhs14069.10352-105E1	CNhs14069
CAGE	10353-105E2	bam	alignments	medial%20temporal%20gyrus%2c%20newborn%2c%20donor10223.CNhs14070.10353-105E2	CNhs14070
CAGE	10354-105E3	bam	alignments	caudate%20nucleus%2c%20newborn%2c%20donor10223.CNhs14071.10354-105E3	CNhs14071
CAGE	10355-105E4	bam	alignments	occipital%20cortex%2c%20newborn%2c%20donor10223.CNhs14073.10355-105E4	CNhs14073
CAGE	10356-105E5	bam	alignments	parietal%20lobe%2c%20newborn%2c%20donor10223.CNhs14074.10356-105E5	CNhs14074
CAGE	10357-105E6	bam	alignments	cerebellum%2c%20newborn%2c%20donor10223.CNhs14075.10357-105E6	CNhs14075
CAGE	10358-105E7	bam	alignments	substantia%20nigra%2c%20newborn%2c%20donor10223.CNhs14076.10358-105E7	CNhs14076
CAGE	10359-105E8	bam	alignments	spinal%20cord%2c%20newborn%2c%20donor10223.CNhs14077.10359-105E8	CNhs14077
CAGE	10360-105E9	bam	alignments	amygdala%2c%20newborn%2c%20donor10223.CNhs14078.10360-105E9	CNhs14078
CAGE	10361-105F1	bam	alignments	medulla%20oblongata%2c%20newborn%2c%20donor10223.CNhs14079.10361-105F1	CNhs14079
CAGE	10362-105F2	bam	alignments	locus%20coeruleus%2c%20newborn%2c%20donor10223.CNhs14080.10362-105F2	CNhs14080
CAGE	10363-105F3	bam	alignments	hippocampus%2c%20newborn%2c%20donor10223.CNhs14081.10363-105F3	CNhs14081
CAGE	10364-105F4	bam	alignments	globus%20pallidus%2c%20newborn%2c%20donor10223.CNhs14082.10364-105F4	CNhs14082
CAGE	10365-105F5	bam	alignments	putamen%2c%20newborn%2c%20donor10223.CNhs14083.10365-105F5	CNhs14083
CAGE	10366-105F6	bam	alignments	thalamus%2c%20newborn%2c%20donor10223.CNhs14084.10366-105F6	CNhs14084
CAGE	10367-105F7	bam	alignments	globus%20pallidus%2c%20adult%2c%20donor10258.CNhs14549.10367-105F7	CNhs14549
CAGE	10368-105F8	bam	alignments	medial%20frontal%20gyrus%2c%20adult%2c%20donor10258.CNhs14221.10368-105F8	CNhs14221
CAGE	10369-105F9	bam	alignments	spinal%20cord%2c%20adult%2c%20donor10258.CNhs14222.10369-105F9	CNhs14222
CAGE	10370-105G1	bam	alignments	thalamus%2c%20adult%2c%20donor10258%2c%20tech_rep1.CNhs14223.10370-105G1	CNhs14223
CAGE	10371-105G2	bam	alignments	substantia%20nigra%2c%20adult%2c%20donor10258.CNhs14224.10371-105G2	CNhs14224
CAGE	10372-105G3	bam	alignments	putamen%2c%20adult%2c%20donor10258%2c%20tech_rep1.CNhs14225.10372-105G3	CNhs14225
CAGE	10373-105G4	bam	alignments	parietal%20cortex%2c%20adult%2c%20donor10258.CNhs14226.10373-105G4	CNhs14226
CAGE	10374-105G5	bam	alignments	hippocampus%2c%20adult%2c%20donor10258.CNhs14227.10374-105G5	CNhs14227
CAGE	10375-105G6	bam	alignments	locus%20coeruleus%2c%20adult%2c%20donor10258.CNhs14550.10375-105G6	CNhs14550
CAGE	10376-105G7	bam	alignments	medial%20temporal%20gyrus%2c%20adult%2c%20donor10258%2c%20tech_rep1.CNhs14229.10376-105G7	CNhs14229
CAGE	10377-105G8	bam	alignments	pineal%20gland%2c%20adult%2c%20donor10258.CNhs14230.10377-105G8	CNhs14230
CAGE	10378-105G9	bam	alignments	pituitary%20gland%2c%20adult%2c%20donor10258.CNhs14231.10378-105G9	CNhs14231
CAGE	10379-105H1	bam	alignments	caudate%20nucleus%2c%20adult%2c%20donor10258.CNhs14232.10379-105H1	CNhs14232
